sentence1,sentence2,label
"These are positives that should allow the arguments to be made, for us to stick The election has been and gone",It was the other week,rephrase
"What I am seeing in Danish schools, yesterday I just saw a report, children were getting sailing education in the sea So why not actually use this time to think differently about education and team up",it can only be done by local authorities,rephrase
Can you answer it we're speaking about your party's manifesto that is not costed,It is costed,conflict
at one point I was one myself You do a very good job of pretending that that is what you think,I was on Question Time,no_rel
The Scottish government has bought some of these superfreezers Are you going to be able to pull this off,Yes,rephrase
"if we use that type of language it sometimes makes it more difficult for governments to do the right thing if you do the right thing in the first place, you will not need to use that language at all",I see every day how these vouchers make an impact,no_rel
"I think the fishing industry is probably more -- it feels deeply it has been sold out by the UK government when it comes to Brexit. as, you know, look at this industry, look at the support that we have for Brexit.",People in the industry say they were quite often held up by the government,inference
we are going to see a lot more pressure on our high street stores that's again something the Government have got to do something about,then the rates,rephrase
they moved so many times that we are playing rugby against the neighbouring rugby club not football any more I'll believe it when I see it I think is the feeling,to regain that sense of normality we need to scrap this obsession with testing kids in schools,no_rel
"just as we need to understand the transatlantic slave trade and its impact on people of African descent today, we need to understand the holocaust and what it means to Jewish people and to Jews and those of us who aren’t Jews.","And for the Labour party, I can’t even express how I feel, that the Labour party is caught up in this.",no_rel
It don't make sense It's not practical,It's destroying the fabric of our society,no_rel
"which we should We saw the closure of CF fertilisers, on the back of that no C02",not taking anything away from Nadhim and the fantastic progress made with vaccination,no_rel
They should hang their heads in shame It is disgraceful,The United Kingdom played a massive part in getting itself involved,no_rel
It is not at all obvious that we solve the problem overnight Workers are now empowered to ask for more money,"They should do, they should ask for better working conditions. This is their moment, in terms of winners and losers, and there are always are",rephrase
Portugal is now off the green list as of today I just found out today,I didn't realise that until about an hour ago that Portugal is off the green list,no_rel
So they have been able to adapt technology there is plenty of other examples,Australia for one where they have been able to roll out this programme of track and trace with great speed from effectively ground zero,rephrase
I'm not in the WTO conversations you are here for the Government tonight,what is your view?,no_rel
"I’m going to take another point but Darren, what do you have to say.","I think we dealt with the dog now, if you have anything else you want to add.",no_rel
There seems to be very broad agreement that more resources need to be committed to help women through this process and the men who are going through this process as well to help actually gather the evidence help the police with their resources,by making sure we get the resources to get things over the line,rephrase
when you get to this level of disparity and complete double standards and hypocrisy there are enough things where this government has forfeited the rights for adherence to the rules that still exist,It is not just Matt Hancock,rephrase
"for some practices, that was the case there is one GP in our practice that if you do need to see them face to face, it's nearly impossible",it all has to be done via the phone,inference
we should be focused on our recovery our parliament has to be focused to protect people's jobs,All of these things would play second fiddle to a nationalist government who are only interested in separation,conflict
possibly not because of the reasons put forward The reality is the decision on public sector pay should be based on two criteria,what sort of level of public services can we afford,rephrase
"From a public perspective, people have asked themselves ""why are you doing this now"" people are saying, you are quarantineing flights now to fog",Not yet but talking about,conflict
"expecting this endless one rule for them, another for us After a while that starts to grate on people",We need a return to some kind of normality,no_rel
"which is a sensible thing to do Donna, you’re shaking your head there",I know you’ve been shielding with your husband for eight months now haven’t you,no_rel
"when are we going to see test, track and trace fully amounted, not just the kind of the beginnings of it, but fully implemented We have seen the new app being tested in the Isle of Wight",We have learned from that experience,rephrase
It is deep hypocrisy it's Barnard Castle all over again,it's dangerous too,inference
we could have maintained that with a very modest investment we threw it away,what was the war in Afghanistan?,no_rel
What does it look like Already their involvement with the UK and many of those people are in touch with us at the moment,"even though the government is saying we will process your visa applications, they practically can't do it",no_rel
recognising that our politicians are there to serve the people and be accessible to the people not be separate from the people,"what, if any, further protection should there be in the light of obviously the terrible killing of Sir David Amess",no_rel
"that means leading by example That means, when we're talking about integrated public transport, so we can get people that have gas guzzling vehicles, we don't cut routes in Scotland at the same time",our real workers are going to be going on strike in Glasgow at the very time when international eyes are on us,inference
Talking about women's safety in general right now there is a government inquiry and a Met inquiry,I don't feel as a woman that either care about safety,conflict
"from my perspective, there are three things that I would say one, legislation is really important",it's never enough,conflict
no one can claim a success It is a battle that we are all still fighting,It is one that continues to take lives,rephrase
I think so more and more of them are voting conservative,More and more people are voting Conservative,rephrase
We know there is one thing that will stop this virus we keep people apart,It can only carry on between proximity between people,inference
How can GP practices be supported to provide quality care for patients They've worked incredibly hard,our GPs have done a phenomenal job throughout this pandemic,inference
I have six seats on a kerb I don't have a sprawling Mediterranean terrace,"I'm sick of waiting one or two days for Richi Sunac to announce the right thing, now I have to wait a week",no_rel
"That's an outrage We had this hokey-cokey lockdown of no, we're out, we're eating out to help out, now we're staying in to avoid dying",All of the confusion,no_rel
"I don't think you should mandate the flag on anybody within Wales, there are people who want to fly the Union Jack",there are people who are proud to be British,rephrase
it's not a binary choice of fossil energy or non-fossil energy There's a whole load of other stuff,there's all sorts of things we should be scaling up,rephrase
"You were his cheerleader, his public voice it was ten days, wasn’t it, I think, Anthony",It was 11,conflict
They didn't go to the police They felt stupid talking about it,they didn't want to talk about it,inference
which started here in Glasgow COVID has shown us that we can't have healthy people on an unhealthy planet,for the first time people are starting to realise that the cost of not accounting now is infinitely higher than the cost of acting,inference
"I'm not astonished the language is being used I'm astonished such an august institution like that, critical to English sport, would behave in such a way",The answer to your question is no,no_rel
there will always be exceptions have worked to protect the NHS,have made huge sacrifices,rephrase
What would you like to see happen Those pubs make small margins,we need plenty of investment,inference
That’s what you’re talking about Sweden got in some trouble with that,"The lady who spoke, I commiserate with her",no_rel
"The chief scientific officer says it’s a political decision, not a scientific decision all of a sudden on Sunday evening, no one could come in",We’re closing down,inference
"it is what people want to do to show their support for each other, it is absolutely right Words like racism stick","I think the people who are booing, I don't think the vast majority of them are racist",no_rel
I'm pleased that we killed that proposal who ultimately -- that's what the game is all about,"I hope we can use this as an opportunity to make the game more dynamic, more democratic and more in the interests of the fan",inference
It’s right for the government to abandon a system if it isn’t working why is it so often that we end up having to unravel plans over and over again because we didn’t get them right in the first place,I wanted to ask you not only what you think about this particular question,no_rel
you should be looking at the polls and see that support for independence is going up you want to stop that,you need to come up with a good proposition for the union,inference
it is incredible that that should be the case felt it was okay to go on holiday,how prepared were they that they,inference
this is a clear example of how there are huge double standards This was one opportunity for Boris Johnson to stand up and be counted,to show us he does have a moral compass,rephrase
if we use that type of language it sometimes makes it more difficult for governments to do the right thing it’s something that we should all welcome,the government listened and acted in the way that it has,rephrase
"taking the diligent, cautious approach that has defined the approach to the virus under the leadership of Mark Drakeford here in Wales has been the way to approach it the figures are very sadly going in one direction",the reality is that with the tiered system in England I'm afraid it's just not the case that areas are permanently coming out of the restrictions or permanently coming out of the tiers,inference
loved-ones have to be tested it doesn't have to be like that now when we have got PPE in place,"to not allow a resident to see their loved-ones more than once a week, or whatever the particular procedure is in that care home I just think is scandalous",inference
At the moment You had a big shout-out on Question Time,Well done Wheelmore,inference
It doesn't join up with the pledges they are making now COP is not a moment in time,It is a long time getting to this culmination,rephrase
We are asking people gradually to take small steps to try to make life we are all going to have to be doing this,We are all trying to make sense of how it works,inference
other deals will need to be sought not necessarily for beef,I spoke this morning to Australian colleagues,no_rel
"the results and the statistics that we look for, we need to have those results quicker we needed to learn much quicker from Korea, and other countries who have dealt with it","we need to learn from Korea, where the results come within a day",inference
"there is a possibility that votes are rigged, we know that, that is a strong possibility because it's open to abuse it can lead to unfortunately the wrong direction in which the government wants to go",My main concern realistically with the ID system is like anything else it is open to abuse,inference
Why not focus on what we can do You have been in government for 14 years,We can't change the two-child policy,no_rel
"I'm sitting here in a room with 60 people in a university lecture theatre I'm not allowed to do that at the moment, actually, at work",I can't teach a class of more than 50 people,rephrase
"There's a reason why politicians have to declare donations, have to declare loans people need to see that we are acting in the public interest",not in the particular interest of the donors and those who are funding our lifestyles,rephrase
The prime minister was announcing that as additional support and additional help No politician wants to make these choices,I hear what you’re saying about why have pubs been unfairly hit or targeted,inference
"I'm absolutely getting loud and clear the message from the panel and others about the you know, how far we have all come together how at this late stage some things appear to be frankly, you know, a juxtaposition, a contradiction",Hypocritical is the word,rephrase
the vaccine is our way through this The vaccine is our route back to normality,nobody wants to see a reimposition of any of the restrictions that we had a year and a half ago,inference
The Northern Ireland Executive is going to have to find a way of putting those things into place It is a slightly anomalous situation where you are having these kind of checks within a country,It is a slightly unusual situation at best,rephrase
"The World Health Organisation, and indeed the Deputy Chief Medical Officer, Professor Van-Tam, have both said the regional approach makes sense We have to balance those considerations against the health consideration and try and get it right","Respect the fact, understand the fact that things are working differently in different parts of the country",no_rel
"It took us a year of painstaking cross-party work to come up with a new system, a better system That's the kind of legwork that you had to put in",The idea that Jacob Reese Mogg could rock up in Parliament yesterday and say here's a new committee when putting the tories in the driving seat was never going to work,no_rel
which are because of having only four stages that you’re allowed by the regulations to stage this vaccine as it comes from the factory into the delivery points. we must find ways of getting around the logistical problems,that is surmountable,inference
"we wouldn't have those images in our newspapers Nicola Sturgeon has looked back, like Alex said there, and thought -- hindsight is a great thing",probably would have done things differently,rephrase
"I think people will get tired of it, much like they're tired of woke Much like they're tired of being told what to think",I respect that people do it,no_rel
"62 percent of people in Scotland voted against Brexit now we're out of Europe with huge bureaucracy, real damage to the economy in Scotland",I hope we come on to that,inference
Theo?  we must start a massive programme of building and get -- and boost the economy,"part of the reinvestment to get the economy going and get us out of this mess that we're undoubtedly going to get into, is a massive investment in social housing",inference
We have been one of the biggest contributors we're in the top five and we bring it down to 0.5%,"The majority of developed countries, something like 40 countries, are nowhere near 0.5%",no_rel
can the government explain why they think there were no shortages it has been very difficult to explain why there were no shortages,we know there were shortages,conflict
making labour market I work in hospitality,furloughed and have been since the middle of March,no_rel
"we are far less secure than we were even on Saturday, and that is a real problem It ought to be a priority","I was surprised today in the House of Commons, when the Prime Minister made quite a lengthy statement to the House about our strategy, that this only warranted two sentences in his reply",inference
"A Labour Party that wasn't pat yobbic, whether true or not, that was the perception They do think that, as it were, the Tory offering of levelling up is what them the","They feel neglected not over 10 years, over 50 years",no_rel
"This isn't something that, you know, has happened just in the UK You're seeing global shortages everywhere","You're seeing it -- today, a few hours ago on the German economy, falling behind on manufacturing because of shortages of labour",rephrase
It is not an old boys' club it is leading the nation,You put the people first,no_rel
With EU trade negotiations nearing completion would the government still opt to walk away if negotiators refuse to concede on fishing a sector worth less than 0.1 percent of GDP,"When we had the referendum the key theme was taking back control of our money, our borders, our laws, including fishing rights",no_rel
I agree with what Andy Burnham just said What is it that you have to do to be sacked for action to be taken,I think in terms of David Davis's comments around there's nothing you would have done differently,no_rel
another thing hopefully to see in the future as well is just better hygiene even across the board this pandemic has increased everybody's awareness of hygiene,good hygiene even practices,rephrase
one of the problems is that there is a lot of infighting in the Labour Party I would like to see a party that can give some proper vision,some proper ideas of how we're going to come out of the pandemic,rephrase
"Boris dealt with this that support, that 407 billion that we've put in has meant that the economy has done better","it is important to remember that the National Living Wage is putting £4,000 a year more in people's pockets",inference
"people I respect a lot have, in my view said things that I can't really respect All I said in November was I wanted the government to set out a proper set of evidence","all we deserve is the honest data, the honest facts to make a decision",rephrase
"I might entirely disagree with Michelle. As I say, we’re in the cent triyear.","I will make the case why Northern Ireland doesn’t just benefit from the United Kingdom, the United Kingdom benefits from Northern Ireland being part of it.",inference
She has been thinking about this for a long time I've got confidence the government will take forward the proposals,We need now a shift in the fundamental power dynamic in the game away from big billionaires back to the fans,no_rel
"there’s been a lot of talk about that in Scotland does it differ in Cardiff, Edinburgh, London",Do you think there should be one rule across the United Kingdom,no_rel
"it was done for the Star Spangled Banner It was done at the start of a football game, and during the Star Spangled Banner","if we were fortunate to have a platform, you should be willing to use it",no_rel
"wider society, it is a matter for everybody The reason I don't think the Royal Family are racist because I have met quite a few of them -- most of them, in fact -- in my life","I can say as a black men, and I think I'm more qualified than others to say that",inference
Where we got it really wrong is when there's ambiguity at the beginning we were told the pubs were staying open but don't go to them,Everybody was confused,inference
That's what needs to happen They're not educated enough to understand,some people don't understand what the knee is about,inference
They can barely breathe leave them alone,as professional athletes we have responsibility to make ourselves available to the media,conflict
they've only got a majority by teaming essentially with the Greens first thing to say is that I think Lisa Nandy has just explained very well precisely why the Labour Party are third in the Scottish Parliament and why they got their worst vote share,it is a complete lack of respect for the voters in Scotland,inference
We should have spent the money making sure kids and the vulnerable in society had more instead we spent on Eat Out to Help Out,"Yes, schools are extremely important",no_rel
"It came back earlier The conservative there mentioned, well, things will get back to normal","people are still on furlough, people still aren't back in work",conflict
"the implementation of some of the policies that the government have suggested haven’t necessarily turned out to what they were planned the school laptops, for example, our school our disadvantage laptops still haven’t arrived",the announcement with the big catch-up plan and the national tutoring programme in theory sounds fabulous,no_rel
It's about getting supplies to all parts of the world as quickly as possible and I have conversations with Conservative ministers about this,people who are my opponents politically,rephrase
after the worst global pandemic in a century you really have to wonder where your priorities are,We need to see real action,no_rel
in the announcements last week with regard to the tutoring that school children will now get very welcome announcement,"an hour before the announcement was made, those aged 16 to 18 were taken out of it",conflict
Rather than do what Daisy is suggesting after the first four million start sending vaccines abroad Do both,"the substantial difference is going to be made when we allow other manufacturers, countries, to safely manufacturer these vaccines",conflict
"do you think Keir Starmer can turn this around I do, I think we can turn it around","it's absolutely clear, not just from the election results but from what the audience has been saying tonight, that we've got a job of work to do, not just to go out with policies but actually to earn back people's trust",no_rel
we need real trust and honesty in our politics we are just asking for honesty,as citizens,no_rel
1.1 million Scots currently pay more tax right now for doing the exact same job than elsewhere in the United Kingdom that's more income or those at the top,One point one million,conflict
it is great now people are starting to say we want to get to net zero That's different to what they said before,They were saying before they didn't need to do it,rephrase
"but more importantly, it's about culture we passed a Hate Crime bill in the last parliament","but we didn't include the largest hate crime, which is sexism and misogyny in that Hate Crime bill",rephrase
you are told to self-isolate at home for two weeks you have symptoms or you have been in close contact with someone who has symptoms,but you have problems with that,conflict
he will take unilateral action to protect the citizens and EXHURMS which citizens of Northern Ireland to make sure there isn’t damage to the people and businesses of Northern Ireland,we would urge him to work Ireland and we would urge him to work with us,inference
reducing the costs of goods we produce the things we're best at producing,others produce the things they are best at producing,rephrase
"positive steps, it’s just what we’re asking Why isn’t the government matching that level of progress and that level of ambition",we are moving in the right direction,conflict
I cannot I am not a national of that country,they will not let me in,inference
I’m afraid the second wave was entirely predictable. There’s no question about that.,We printed the evidence to the government that there was likely to be a second wave.,rephrase
"I'm trying to answer this as honestly as possible for you. It wasn't a satisfactory situation that we didn't have domestic production, everybody was trying to get the same PPE.","We were prepared for a flu pandemic, different types of PPE.",no_rel
"We have no clarity Just as we were talking about sitting on a park bench outside a pub, why is it I can order a coffee and go to a beauty salon on the 12 April, yet I can't order one in a restaurant on the 17 May",The frustration in the hospitality industry is we don't know where we stand,inference
"about 50 percent didn't take up the opportunity school leaders know their cohorts, their communities","They know their community, they know their students",rephrase
we've had a number of challenges over the years which has been exacerbated lately with the COVID-19 pandemic certainly in recent years,things seem to be stabling out a bit now,no_rel
"If we take back our waters, how are we going to police them This is about taking back control of not just our waters as we said in that referendum","but also our laws, our borders and our money",rephrase
we're in a really strong position at the moment We're continuing to roll out that programme,the other data is good,no_rel
butchers are on £15 an hour we've got a shortage,We have got to have a dial down so we can sort this crisis and make sure that we have high quality British food on the shelves,inference
we have many ways to look at this and get the transparency That's what we will have,then all know the answer,rephrase
"not the possible nebulous risk, which I agree is scary, of a new variant coming in which is resistant to all the vaccines Until we have evidence of that we need to, with the world as we currently have it not on until eventualiality","I may have sounded heavy when I was talking about the evolution of seeing any of them, and the way we treat animals",no_rel
I did not take my leadership from this government we know about Boris and him shaking hands with coronavirus patients in a hospital,we all knew that you shouldn’t be making physical contact with people,rephrase
It is disappointing to the public It is disappointing to everybody here,there's an important point here,no_rel
"I think from that starting point there is something to be positive about We are incredibly successful in terms of persuading, educating",this country is one of the most vaccinated countries in the world,inference
That's where the priority is for everyone speaking on the call tonight they want to get us to catch up on operations,on treatments that have been missed,rephrase
it's not just the airlines it's the whole travel sector,everything that's linked to it,rephrase
"I went to Hartlepool and spoke to people on the doorstep People living in the Headland estate in Hartlepool, not your traditional Tory voters",they were fed up of Labour promises and no delivery,inference
"It was safe to do so if the risk assessment was undertaken, those individuals could be accommodated either at home with support or in a care home","There's been constant political pressure on us to reduce delayed discharges in hospitals, to get older people out of hospitals and into care home situations",no_rel
It is being done too early People are worried now about being evicted,They're worried about losing their job,no_rel
"British kids whose heritage is from the -- south Asia, are very often really, really keen on cricket You see loads of kids of Asian heritage playing cricket","For a cricket club that is hoping to be, you know, as good as it possibly can be, to alienate huge amounts of talent like that",no_rel
we need to have a deep conversation about what is the new normal How are we going to live together the next year,We have to have new standards,no_rel
"There's a whole range of people who deserve a pay rise they haven't even been able to avail themselves of furlough,",it's also the case that for millions of people,inference
"Six days before the variant became a concern, that's just absolute nonsense Coronavirus is a concern full stop",Who cares if it was a different variant,rephrase
"So the answer, and my point that I would make, is I don't really know about whether the Royal Family are racist the evidence to me was confused","I can say with some certainty, having seen the headlines, that the British tabloid press, the red tops, is",no_rel
"it would deepen inequality where you have a two-tier system on a practical basis, the viability of it",how would it work,no_rel
do you think it was wrong to take down the statue of Edward Colston I think any vandalism of any kind is completely unacceptable,I think it’s wrong to take it down in that way,inference
people making their own decisions is contingent on them having reliable information I don't get that from this Government,I don't feel like we're having consistent clear messaging,rephrase
I did a story with the BMA in week that cited the spike in Northern France the foreign Minister pointed out there 1.4 million children had gone back,There had been 70 cases but most of them had been contracted outside of school,rephrase
"It is too late We welcome it, we wish it was every country, it is every country in Scotland","there are big issues about what to be done, how people can pay for them",no_rel
"You call it decision by committee the reality is you have to weigh up the extent to which people have sacrificed, staying inside",We tried to open up,no_rel
I’d be absolutely happy to Should we do a totally unscientific straw poll,Put your hand up in the audience if you think Matt should be one of the first to take it,no_rel
There is no support for us The saddest thing about it is to keep open we’re having to reduce our hours to make sure I can keep my staff going who were all self-employed,"We fall, yet again, through the gaps and we don’t get anything",inference
The amber list becomes part of the red list You have that hotel quarantining across the board on the amber countries and the existing red countries,you can move to that limited green list,inference
I'm really empathising with with what Jenni is saying I've been in that position,I've been in a position where myself and my daughter were effectively homeless and it is a really horrible place to be,rephrase
you'll find out That's good for democracy,in a democracy every government needs a strong opposition,inference
"Police Scotland recently produced a hugely powerful video aimed at men I have a lot of men in my life who I love dearly, my father, my husband",men need to be in a position to be empowered,no_rel
I don't think that the current policy is addressing that it's important to understand that 25 per cent of young people in our country are living in poverty,Child poverty is soaring across Britain,rephrase
Students will be leaving school it is really important we invest in young people,education is absolutely fundamentally important,inference
"My experience of software engineering is things do go wrong If you want to launch an app on the same day that schools open, you are asking for the worst",it sounds like we are probably not going to get the app on June 1st,no_rel
people don't seem to be hearing it Your question was focused on the Prime Minister's speech,It wasn't my question,conflict
sometimes they just need to look in the mirror at some of the points they've been making we should vaccinate everyone in this country before we start exporting it,"the fact that we were organised and got our orders in earlier than everyone else, I think that's a big flag wave for us",no_rel
My main concern realistically with the ID system is like anything else it is open to abuse because it's open to abuse it can lead to unfortunately the wrong direction in which the government wants to go,"the main issue is what lines you draw up, what type of IDs are acceptable",no_rel
"We have built on that for those kind of products we have to make sure that they have that ability, unlike goods that may be moving to the Republic of Ireland where tariffs would apply",this is partly to ensure that Northern Ireland businesses and Great Britain actions moving products to Northern Ireland staying in Northern Ireland get to do that tariff free,inference
She is handling it better than Boris Johnson At the very beginning she said we’re going to make mistakes,it is one of the most challenging situations for any leader to be in,inference
"I have got a pet shop, yes We’re not selling any animals",It’s not appropriate,inference
"Annaliese is right in terms of the progress that needs to happen now We’ve known about this for 9 months, at some time we were going to have to do this",It can't be much of a surprise that we need to do a rapid vaccine roll-out.,inference
I’m assuming you’re a university student We haven’t received the resources we’ve been promised,It has been difficult in terms of Covid,inference
"What would you say to the 20 million people, 20 million women who have last their rights overnight We all totally agree that what is happening right now is terrible",can't we all just agree that we totally underestimated the Taliban forces in the first place,no_rel
"we are not guaranteeing that by any stretch No problem, it’s all sorted",We’re not there yet,rephrase
We have high standards in this country we've got nothing to fear from alignment with the EU,We've got those high standards,no_rel
"I've been around a bit and I remember the case of Rachel Nickle, the woman murdered with her child in London Yet again there was a lot of soul-searching about what can be done, how can women feel safe",Here we are having the same conversation again,no_rel
"I would hazard a guess they might be better at producing stuff than, you know, people in our government let’s hope that we can all get together.","The blame game on both sides, I think, really does need to stop",no_rel
people would still do what they need to do in the current circumstances it undermines the message,"had it been an MP, they wouldn't have got away with it",no_rel
There’s no way around it It disincentivises employers,The job support scheme is not a replacement for the furlough scheme,inference
I haven't seen my family in a year and a half There are real problems,we are in an emergency situation,inference
"The consequence of that is we're behind the curve It is still not coming in until the 15th which means tens of thousands of people will be landing into the UK, potentially with new variants of COVID",It is too late,rephrase
"it's possible to do these things at the same time There has been some joint working in the parliament, there's no question of that","the idea you ask people to set aside, first of all, the main route to get through the pandemic of the same powers as other countries, resources",no_rel
they're not backed by anything they are just weak promises,The problem we have is lot of the leaders are using this as a photo opportunity,no_rel
this is totally different this time The President of the United States is suggesting that he may or may not accept a peaceful transfer of power,the rhetoric coming from that person is a disaster for the United States,inference
But the second flaw is taking voters for granted Voters need to be respected,You cannot take voters for granted,inference
you need to do something I now live in Durham,I don't need to be lectured on somebody from south London about politics in the north-east of England,inference
Will banning junk food ads before 9pm really stop us eating what we want there's evidence that actually it will,we do need to do a lot more than just ban junk food ads after 9,conflict
"Gender-based violence doesn't just happen to women Mr Sarwar, again you mentioned misogyny",Do you know what the male equivalent is of misogyny,rephrase
there's actually a wider North East economy point here Aberdeen in the surrounding areas is facing a crisis around oil and gas,There is a real economic crisis in the North East,inference
The services at the moment are not fit for purpose It really is a bad time at the moment if you have COVID,what is the government doing,no_rel
"you allow that mistakes will be made in a fiercely complicated, unprecedented set of situations you can't just allow that mistakes will be make",You have to admit to them,conflict
It would carry on being another six billion to carry on running You have to then decide what to do,there are choices to make,rephrase
Not three weeks in the future It needs to happen now,"you’ve made your point, Paul",no_rel
"the Euro governments have given handouts to Air France,  KLM the Germans have done the same",the U AE have done the same,no_rel
On your point on Universal Credit which is meant to be helping people up the employment ladder what shocks me at the moment is the sort of speed of change with massive inflation across all sectors,The situation with energy which we don't own,rephrase
they did report it then they pulled out of it we don't know how many don't report it,all the panel about the women,no_rel
Marcus Rashford is an example of people that know the right thing to do as have lots of footballers been through this crisis,know the right thing to do,rephrase
"when you get to the top of any profession, whether politics, sports, arts, there are lots of performers out there who can't perform live they don't like it",they do it in the studio,inference
that's clearly not happening these powers are temporary,would you like to see them permanently,rephrase
"I really worry that on the one hand you have got the absolutely starving of resources that have gone into the court case and the CPS and the police police have lost around 20, 000 officers",it's not surprising that there's less -- fewer police there to follow those cases up,inference
I’ve read about the curriculum needs to change,The War of Independence is depicted as the Indian Mutiny,inference
we do have is a situation where we have ordered more than enough to vaccinate the UK The reality is we're going to vaccinate our population,we also need to see the balance that Nigel's referred to,conflict
that has brought that down to one in a couple of hundred there is around this idea of trust,trust probably a very simple way to make the general population believe in the vaccine and trust in the vaccine,rephrase
"People have died, and they've lost their lives, and you've all been very honourable in the way you've expressed this, and Mehdi in Washington, DC Those young girls are now young women who have aspirations and hope",they will fight it,inference
This is a global problem in particular we had to close all of the testing for HGV drivers at the DVSA,it has come directly as a consequence of coronavirus,inference
The UAE and Bahrain the UAE and Bahrain recently,the Palestinians,no_rel
The NHS is in receipt of more money than at any other time this could be one of the places where the world's changed through coronavirus a lot,"there are times, as somebody mentioned, where people might want to see",no_rel
"we do need to take the job losses that are there now and could be coming, with a million facing a cliff edge at the end of October much more seriously than is being done now If we are looking for money, why don’t we , the billions of pounds given to management consultants, instead of giving it to them why don’t we give it to local leaders","Let’s give it to hospitality workers, let’s give it to all the entertainment workers",rephrase
levelling up is not about students and education levelling up is not about investing our people,what is it for,inference
"one thing that would be really poor to come out during this time, women in abusive homes and members of the LGBTQ community and unsafe housing and mental health issues one thing to really keep I think is the appreciation of key workers and essential workers",Health workers in particular,rephrase
before the pandemic they were managing to see virtually everybody face to face and figures were even higher than 80 per cent most GPs didn't even offer a telephone or online service,there's no reason why they can't go back to that,inference
"clearly, there was a case to be answered It wasn't going to overturn the decision",it was going to analyse it further,rephrase
we haven't got this over the line I haven't been able to get to see either Kevin Foster or Priti Patel in the Home Office,it doesn't end there,conflict
"Ask people to fill up our hotels here, fill up tours here, go to your local shops Edinburgh's suffering",We don't have the festival on as normal,no_rel
48 per cent is a mandate for a referendum how is 48 per cent in the Brexit referendum a mandate to nothing,You can't just choose a percentage and choose what you want it to mean and say,no_rel
"The economy is in tatters 1,104 people died today and schools are shut",We’re not getting any of the balancing act right at all,conflict
There are sectors of the economy who are unhappy with the plan I think the real regret is that you have to wait 10 days for the budget,The budget is part 2 of this plan,rephrase
"which is also impacted the industry here in the UK We're doing everything we can, in my view, to work with the farming community",we are doing everything we can to make sure that we get things like the English language requirement resolved,inference
But all of us in the United Kingdom are important This matters for the whole of the United Kingdom,We are stronger because we are united,no_rel
Which they may if it is cheaper The whole point of trade is somebody swaps something for something else,"You can't lose in a trade, that's the whole point of trading",rephrase
thank you for speaking to openly and bravely Thank you for what you have done,"I agree with Daisy, and with Tim",no_rel
"the EU are going to be in a very tricky position, because the EU can't be seen to encourage Scotland to leave and rejoin we're assuming Scotland can rejoin the EU",They might not even meet the criteria,rephrase
having this extremely heavy death toll and this very severe impact that we’re seeing now has an enormous human cost but it has a human cost as well The mental health impact is huge on the workforce,That won’t finish with the lockdown ends,no_rel
you are supporters of the SNP in government We happen to agree with them on independence,on many other policies there is a lot of,rephrase
we need to follow the science the Government should really be mindful about over-promising and under-delivering when really they don't - they don't know what's going to happen,listen to the science is my opinion,no_rel
they have seen what happened in India That's definitely true,I had a stroke a year-and-a-half ago because I behaved badly,no_rel
we need to do more you don't live here,"in terms of your role as head of Unilever, a massive multi-national company, this must be an issue you have also dealt with",no_rel
"That makes, gives that person an unenviable choice do they give their phone over with their life on it or pursue the complaint",Too many people are put in that position,rephrase
"if I said to someone now I've got a million pounds for you, you've won the lottery, a million pounds, but in order for you to get this money you've got to prove that you are who you say you are, I guarantee you not a single person is going to go, ooh, ooh, I can't really be bothered, it's a barrier for me to go and get my identification it's quite insulting to say, ooh, it's going to be really difficult for someone who's an ethnic minority to vote if you make them have an ID card","the point that I think it was Molly that raised about people being turned away, this is another caveat",no_rel
"actually sets out all the detail behind this roadmap I mean, if you ever became chancellor, are you saying you're not going to have budgets in order to do these things?",Of course it is the right way to don't it.,rephrase
"What Diane said today that was so powerful -- and we're not talking about it the Royal Family and royalty is a deeply embedded subconscious thing in this culture because you always had kings and queens on these isles, always",You like royalty,rephrase
think about children they haven't got their immune systems and that water isn't sanitised,the number of children who are probably going to die through this,inference
"we are less safe We invaded Afghanistan in 2001, the 7/7 bombings happened in 2005, four years after our invasion",it's because of the failed war itself - 20 years of failures,inference
"I know what’s been done, I’m aware of that It is taking too long",what’s happening now is not enough,inference
We will see lower league Football Clubs going out of business one after the other in the end we have to protect as much of our economy so we can bounce back more quickly,"Culture and the arts yes, there is a good case for the government to step in",inference
obviously Rosina’s talking about her restaurant here if the government sticks with this two metre social distancing,"is it going to be viable for you, for example, to open, you’ve got hotels around the world?",inference
society actually expects you to speak up this is difficult for some people,They tend to take the safe route or the easy way out or to keep silent,no_rel
"We had the double tragedy, terrible health outcomes and a very, very poor economic situation as well. I would just say that the chancellor talks about how he put 280 billion pounds into his plan for jobs.",That is a very significant investment,no_rel
What's your answer to the question we have to be driven by the evidence,We need to have the evidence around this,rephrase
